1,08:00,14,4,0
1,08:01,13,4,0
1,08:02,12,4,0
1,08:03,11,4,0
1,08:04,10,4,0
1,08:05,9,4,0
1,08:06,8,4,0
1,08:07,7,4,0
1,08:08,6,4,0
1,08:09,5,4,0
1,08:10,4,4,0
1,08:11,3,4,0
1,08:12,2,4,0
1,08:13,1,4,0
1,08:14,508,3,1
1,08:15,507,3,1
1,08:16,506,3,1
1,08:17,505,3,1
1,08:18,504,3,1
1,08:19,503,3,4
1,08:20,502,3,4
1,08:21,501,3,4
1,08:22,500,3,4
1,08:23,499,3,4
1,08:24,498,3,4
1,08:25,497,3,1
1,08:26,496,3,4
1,08:27,495,3,4
1,08:28,494,3,4
1,08:29,493,3,4
1,08:30,492,3,1
1,08:31,491,3,1
1,08:32,490,3,1
1,08:33,489,3,1
1,08:34,488,3,1
1,08:35,487,3,1
1,08:36,486,3,1
1,08:37,485,3,1
1,08:38,484,3,1
1,08:39,483,3,1
1,08:40,482,3,1
1,08:41,481,3,1
1,08:42,480,3,1
1,08:43,479,3,1
1,08:44,478,3,1
1,08:45,477,3,1
1,08:46,476,3,1
1,08:47,475,3,1
1,08:48,474,3,1
1,08:49,473,3,1
1,08:50,472,3,1
1,08:51,471,3,1
1,08:52,470,3,4
1,08:53,469,3,4
1,08:54,468,3,1
1,08:55,467,3,1
1,08:56,466,3,4
1,08:57,465,3,4
1,08:58,464,3,1
