"","timestamp","object_id","x","y","timestamp2"
"575455","2018-06-21T08:52:35Z",2316275,-2928.72,80.7179,2018-06-21 10:52:35
"575456","2018-06-21T08:52:35Z",2316333,-2550.36,333.086,2018-06-21 10:52:35
"575457","2018-06-21T08:52:35Z",2316335,-2511.89,285.75,2018-06-21 10:52:35
"575458","2018-06-21T08:52:35Z",2316569,-2085.9,283.399,2018-06-21 10:52:35
"575459","2018-06-21T08:52:35Z",2316667,-1630.49,307.975,2018-06-21 10:52:35
"575460","2018-06-21T08:52:35Z",2316674,-1017.78,367.089,2018-06-21 10:52:35
"575461","2018-06-21T08:52:35Z",2316711,-3793.8,172.422,2018-06-21 10:52:35
"575462","2018-06-21T08:52:35Z",2316714,-3699.08,152.96,2018-06-21 10:52:35
"575463","2018-06-21T08:52:35Z",2316717,-3774.46,207.115,2018-06-21 10:52:35
"575464","2018-06-21T08:52:35Z",2316718,-2108.13,125.214,2018-06-21 10:52:35
"575465","2018-06-21T08:52:35Z",2316721,-617.633,72.7984,2018-06-21 10:52:35
"575466","2018-06-21T08:52:35Z",2316722,-540.498,83.5602,2018-06-21 10:52:35
"575467","2018-06-21T08:52:35Z",2316746,-4047.55,-28.452,2018-06-21 10:52:35
"575468","2018-06-21T08:52:35Z",2316747,-4139.43,7.8781,2018-06-21 10:52:35
"575469","2018-06-21T08:52:36Z",2316275,-2932.23,81.8491,2018-06-21 10:52:36
"575470","2018-06-21T08:52:36Z",2316333,-2572.64,344.199,2018-06-21 10:52:36
"575471","2018-06-21T08:52:36Z",2316335,-2510.95,285.213,2018-06-21 10:52:36
"575472","2018-06-21T08:52:36Z",2316569,-2087.5,284.219,2018-06-21 10:52:36
"575473","2018-06-21T08:52:36Z",2316667,-1629.14,311.399,2018-06-21 10:52:36
"575474","2018-06-21T08:52:36Z",2316674,-999.267,359.636,2018-06-21 10:52:36
"575475","2018-06-21T08:52:36Z",2316711,-3780.26,210.2,2018-06-21 10:52:36
"575476","2018-06-21T08:52:36Z",2316714,-3750.01,177.156,2018-06-21 10:52:36
"575477","2018-06-21T08:52:36Z",2316717,-3756.2,188.448,2018-06-21 10:52:36
"575478","2018-06-21T08:52:36Z",2316718,-2086.79,114.433,2018-06-21 10:52:36
"575479","2018-06-21T08:52:36Z",2316721,-619.357,76.4835,2018-06-21 10:52:36
"575480","2018-06-21T08:52:36Z",2316722,-540.294,85.4251,2018-06-21 10:52:36
"575481","2018-06-21T08:52:36Z",2316746,-3917.06,-19.1695,2018-06-21 10:52:36
"575482","2018-06-21T08:52:36Z",2316747,-4015.23,-8.533,2018-06-21 10:52:36
