"","timestamp","object_id","x","y","timestamp2"
"541767","2018-06-21T08:20:46Z",2314857,-1640.15,315.289,2018-06-21 10:20:46
"541768","2018-06-21T08:20:46Z",2314875,-3123.04,314.537,2018-06-21 10:20:46
"541769","2018-06-21T08:20:46Z",2315185,-3931.89,366.314,2018-06-21 10:20:46
"541770","2018-06-21T08:20:46Z",2315188,-478.089,379.222,2018-06-21 10:20:46
"541771","2018-06-21T08:20:46Z",2315195,-3425.3,306.565,2018-06-21 10:20:46
"541772","2018-06-21T08:20:46Z",2315209,-1956.64,253.91,2018-06-21 10:20:46
"541773","2018-06-21T08:20:46Z",2315219,-27.0251,391.047,2018-06-21 10:20:46
"541774","2018-06-21T08:20:46Z",2315226,-1803.99,279.936,2018-06-21 10:20:46
"541775","2018-06-21T08:20:46Z",2315230,-3725.48,344.132,2018-06-21 10:20:46
"541776","2018-06-21T08:20:46Z",2315234,-3281.29,15.9481,2018-06-21 10:20:46
"541777","2018-06-21T08:20:46Z",2315256,-847.121,185.237,2018-06-21 10:20:46
"541778","2018-06-21T08:20:47Z",2314857,-1641.63,315.368,2018-06-21 10:20:47
"541779","2018-06-21T08:20:47Z",2315185,-3933.06,365.66,2018-06-21 10:20:47
"541780","2018-06-21T08:20:47Z",2315188,-442.106,389.103,2018-06-21 10:20:47
"541781","2018-06-21T08:20:47Z",2315195,-3423.59,305.651,2018-06-21 10:20:47
"541782","2018-06-21T08:20:47Z",2315209,-1951.03,261.756,2018-06-21 10:20:47
"541783","2018-06-21T08:20:47Z",2315219,-37.1598,395.425,2018-06-21 10:20:47
"541784","2018-06-21T08:20:47Z",2315226,-1803.35,290.029,2018-06-21 10:20:47
"541785","2018-06-21T08:20:47Z",2315230,-3723.45,345.957,2018-06-21 10:20:47
"541786","2018-06-21T08:20:47Z",2315234,-3279.11,16.1382,2018-06-21 10:20:47
