"","timestamp","object_id","x","y","timestamp2"
"576002","2018-06-21T08:53:20Z",2316275,-2999.84,67.5265,2018-06-21 10:53:20
"576003","2018-06-21T08:53:20Z",2316333,-2574.89,323.02,2018-06-21 10:53:20
"576004","2018-06-21T08:53:20Z",2316335,-2503.61,282.765,2018-06-21 10:53:20
"576005","2018-06-21T08:53:20Z",2316569,-2089.26,320.526,2018-06-21 10:53:20
"576006","2018-06-21T08:53:20Z",2316667,-1614.25,325.753,2018-06-21 10:53:20
"576007","2018-06-21T08:53:20Z",2316674,-996.43,361.943,2018-06-21 10:53:20
"576008","2018-06-21T08:53:20Z",2316718,-1959.87,95.0009,2018-06-21 10:53:20
"576009","2018-06-21T08:53:20Z",2316721,-619.565,105.912,2018-06-21 10:53:20
"576010","2018-06-21T08:53:20Z",2316722,-536.487,72.5923,2018-06-21 10:53:20
"576011","2018-06-21T08:53:20Z",2316746,-2385.64,59.6654,2018-06-21 10:53:20
"576012","2018-06-21T08:53:20Z",2316747,-2335.27,118.373,2018-06-21 10:53:20
"576013","2018-06-21T08:53:20Z",2316749,-1786.58,355.751,2018-06-21 10:53:20
"576014","2018-06-21T08:53:20Z",2316750,28.5723,348.608,2018-06-21 10:53:20
"576015","2018-06-21T08:53:20Z",2316756,-1511.72,308.271,2018-06-21 10:53:20
"576016","2018-06-21T08:53:20Z",2316757,-92.4648,9.5644,2018-06-21 10:53:20
"576017","2018-06-21T08:53:20Z",2316758,-1068.43,316.472,2018-06-21 10:53:20
"576018","2018-06-21T08:53:21Z",2316275,-3001.11,66.5231,2018-06-21 10:53:21
"576019","2018-06-21T08:53:21Z",2316333,-2570.32,346.284,2018-06-21 10:53:21
"576020","2018-06-21T08:53:21Z",2316335,-2511.89,284.14,2018-06-21 10:53:21
"576021","2018-06-21T08:53:21Z",2316569,-2089.14,319.69,2018-06-21 10:53:21
"576022","2018-06-21T08:53:21Z",2316667,-1614.63,319.443,2018-06-21 10:53:21
"576023","2018-06-21T08:53:21Z",2316674,-997.563,367.082,2018-06-21 10:53:21
"576024","2018-06-21T08:53:21Z",2316718,-1914.21,91.9435,2018-06-21 10:53:21
"576025","2018-06-21T08:53:21Z",2316721,-605.921,121.666,2018-06-21 10:53:21
"576026","2018-06-21T08:53:21Z",2316722,-538.2,83.2012,2018-06-21 10:53:21
"576027","2018-06-21T08:53:21Z",2316746,-2386.61,59.6365,2018-06-21 10:53:21
"576028","2018-06-21T08:53:21Z",2316747,-2345.93,121.378,2018-06-21 10:53:21
"576029","2018-06-21T08:53:21Z",2316749,-1843.84,337.459,2018-06-21 10:53:21
"576030","2018-06-21T08:53:21Z",2316750,28.2427,350.082,2018-06-21 10:53:21
"576031","2018-06-21T08:53:21Z",2316756,-1506.18,308.14,2018-06-21 10:53:21
"576032","2018-06-21T08:53:21Z",2316757,-252.459,33.9725,2018-06-21 10:53:21
"576033","2018-06-21T08:53:21Z",2316758,-1054.75,319.152,2018-06-21 10:53:21
