"","timestamp","object_id","x","y","timestamp2"
"561815","2018-06-21T08:42:20Z",2315745,-985.056,112.781,2018-06-21 10:42:20
"561816","2018-06-21T08:42:20Z",2316053,-1253.35,106.607,2018-06-21 10:42:20
"561817","2018-06-21T08:42:20Z",2316055,-2469.34,292.478,2018-06-21 10:42:20
"561818","2018-06-21T08:42:20Z",2316071,-3681.01,41.3664,2018-06-21 10:42:20
"561819","2018-06-21T08:42:20Z",2316072,-3735.56,-0.2748,2018-06-21 10:42:20
"561820","2018-06-21T08:42:20Z",2316215,-623.525,398.558,2018-06-21 10:42:20
"561821","2018-06-21T08:42:20Z",2316224,-568.242,335.174,2018-06-21 10:42:20
"561822","2018-06-21T08:42:20Z",2316238,97.592,344.151,2018-06-21 10:42:20
"561823","2018-06-21T08:42:20Z",2316239,-2320.99,362.312,2018-06-21 10:42:20
"561824","2018-06-21T08:42:20Z",2316240,-3426.26,90.1867,2018-06-21 10:42:20
"561825","2018-06-21T08:42:21Z",2315745,-984.372,112.728,2018-06-21 10:42:21
"561826","2018-06-21T08:42:21Z",2316053,-1252.1,106.773,2018-06-21 10:42:21
"561827","2018-06-21T08:42:21Z",2316055,-2468.71,290.172,2018-06-21 10:42:21
"561828","2018-06-21T08:42:21Z",2316071,-3681.75,42.7672,2018-06-21 10:42:21
"561829","2018-06-21T08:42:21Z",2316072,-3745.42,-0.0757,2018-06-21 10:42:21
"561830","2018-06-21T08:42:21Z",2316215,-626.339,398.498,2018-06-21 10:42:21
"561831","2018-06-21T08:42:21Z",2316224,-560.12,318.536,2018-06-21 10:42:21
"561832","2018-06-21T08:42:21Z",2316238,95.0678,344.703,2018-06-21 10:42:21
"561833","2018-06-21T08:42:21Z",2316239,-2213.05,365.394,2018-06-21 10:42:21
"561834","2018-06-21T08:42:21Z",2316240,-3423.52,89.9271,2018-06-21 10:42:21
