"","timestamp","object_id","x","y","timestamp2"
"538282","2018-06-21T08:17:58Z",2313805,-1691.81,156.224,2018-06-21 10:17:58
"538283","2018-06-21T08:17:58Z",2313836,-931.081,340.072,2018-06-21 10:17:58
"538284","2018-06-21T08:17:58Z",2314228,-2048.9,280.649,2018-06-21 10:17:58
"538285","2018-06-21T08:17:58Z",2314241,-2987.79,353.094,2018-06-21 10:17:58
"538286","2018-06-21T08:17:58Z",2314406,-1075.08,350.908,2018-06-21 10:17:58
"538287","2018-06-21T08:17:58Z",2314698,-2795.43,332.886,2018-06-21 10:17:58
"538288","2018-06-21T08:17:58Z",2314817,-1924.97,270.017,2018-06-21 10:17:58
"538289","2018-06-21T08:17:58Z",2314829,-4348.83,52.0276,2018-06-21 10:17:58
"538290","2018-06-21T08:17:58Z",2314839,84.0892,61.9179,2018-06-21 10:17:58
"538291","2018-06-21T08:17:58Z",2314845,-827.235,339.539,2018-06-21 10:17:58
"538292","2018-06-21T08:17:58Z",2314848,-2505.62,241.678,2018-06-21 10:17:58
"538293","2018-06-21T08:17:58Z",2314853,-1330.58,357.317,2018-06-21 10:17:58
"538294","2018-06-21T08:17:58Z",2314855,-3709.74,243.408,2018-06-21 10:17:58
"538295","2018-06-21T08:17:58Z",2314857,-2255.12,171.66,2018-06-21 10:17:58
"538296","2018-06-21T08:17:58Z",2314861,-3504.71,402.101,2018-06-21 10:17:58
"538297","2018-06-21T08:17:58Z",2314862,-1558.67,325.702,2018-06-21 10:17:58
"538298","2018-06-21T08:17:58Z",2314864,-2391.6,320.909,2018-06-21 10:17:58
"538299","2018-06-21T08:17:58Z",2314869,-3396.08,318.862,2018-06-21 10:17:58
"538300","2018-06-21T08:17:58Z",2314873,-3884.17,343.893,2018-06-21 10:17:58
"538301","2018-06-21T08:17:58Z",2314875,-3169.35,324.085,2018-06-21 10:17:58
"538302","2018-06-21T08:17:58Z",2314885,-663.126,361.369,2018-06-21 10:17:58
"538303","2018-06-21T08:17:58Z",2314905,-2549.04,104.305,2018-06-21 10:17:58
"538304","2018-06-21T08:17:58Z",2314919,-2192.28,377.253,2018-06-21 10:17:58
"538305","2018-06-21T08:17:58Z",2314920,-2237.18,338.946,2018-06-21 10:17:58
"538306","2018-06-21T08:17:58Z",2314932,-2001.76,215.043,2018-06-21 10:17:58
"538307","2018-06-21T08:17:58Z",2314935,-1217.89,330.529,2018-06-21 10:17:58
"538308","2018-06-21T08:17:58Z",2314939,69.4125,371.298,2018-06-21 10:17:58
"538309","2018-06-21T08:17:58Z",2314956,-1853.35,46.809,2018-06-21 10:17:58
