"","timestamp","object_id","x","y","timestamp2"
"562652","2018-06-21T08:43:16Z",2315745,-987.218,116.172,2018-06-21 10:43:16
"562653","2018-06-21T08:43:16Z",2316053,-755.782,208.253,2018-06-21 10:43:16
"562654","2018-06-21T08:43:16Z",2316055,-2133.09,265.905,2018-06-21 10:43:16
"562655","2018-06-21T08:43:16Z",2316071,-3708.43,-1.5473,2018-06-21 10:43:16
"562656","2018-06-21T08:43:16Z",2316072,-3737.85,-1.7958,2018-06-21 10:43:16
"562657","2018-06-21T08:43:16Z",2316215,-1725.58,393.341,2018-06-21 10:43:16
"562658","2018-06-21T08:43:16Z",2316238,185.876,371.817,2018-06-21 10:43:16
"562659","2018-06-21T08:43:16Z",2316239,-1701.3,253.975,2018-06-21 10:43:16
"562660","2018-06-21T08:43:16Z",2316252,-2007.34,129.196,2018-06-21 10:43:16
"562661","2018-06-21T08:43:16Z",2316256,-1763.61,444.684,2018-06-21 10:43:16
"562662","2018-06-21T08:43:16Z",2316265,-1460.06,331.437,2018-06-21 10:43:16
"562663","2018-06-21T08:43:16Z",2316269,-674.885,230.104,2018-06-21 10:43:16
"562664","2018-06-21T08:43:16Z",2316272,-1019.42,349.991,2018-06-21 10:43:16
"562665","2018-06-21T08:43:16Z",2316275,-2200.39,46.7969,2018-06-21 10:43:16
"562666","2018-06-21T08:43:16Z",2316280,-827.616,436.308,2018-06-21 10:43:16
"562667","2018-06-21T08:43:16Z",2316282,-458.804,297.669,2018-06-21 10:43:16
"562668","2018-06-21T08:43:16Z",2316284,-720.507,208.882,2018-06-21 10:43:16
"562669","2018-06-21T08:43:16Z",2316286,-535.436,55.2128,2018-06-21 10:43:16
"562670","2018-06-21T08:43:17Z",2315745,-987.543,114.812,2018-06-21 10:43:17
"562671","2018-06-21T08:43:17Z",2316053,-754.429,274.479,2018-06-21 10:43:17
"562672","2018-06-21T08:43:17Z",2316055,-2133.97,264.654,2018-06-21 10:43:17
"562673","2018-06-21T08:43:17Z",2316071,-3702.6,-5.7824,2018-06-21 10:43:17
"562674","2018-06-21T08:43:17Z",2316072,-3765.67,2.6894,2018-06-21 10:43:17
"562675","2018-06-21T08:43:17Z",2316215,-1816.49,384.583,2018-06-21 10:43:17
"562676","2018-06-21T08:43:17Z",2316238,187.126,370.941,2018-06-21 10:43:17
"562677","2018-06-21T08:43:17Z",2316239,-1701.62,255.777,2018-06-21 10:43:17
"562678","2018-06-21T08:43:17Z",2316252,-2013.4,128.182,2018-06-21 10:43:17
"562679","2018-06-21T08:43:17Z",2316256,-1867.47,442.627,2018-06-21 10:43:17
"562680","2018-06-21T08:43:17Z",2316265,-1459.75,326.871,2018-06-21 10:43:17
"562681","2018-06-21T08:43:17Z",2316269,-677.782,303.587,2018-06-21 10:43:17
"562682","2018-06-21T08:43:17Z",2316272,-1019.57,348.875,2018-06-21 10:43:17
"562683","2018-06-21T08:43:17Z",2316275,-2275.74,49.6377,2018-06-21 10:43:17
"562684","2018-06-21T08:43:17Z",2316280,-931.363,443.273,2018-06-21 10:43:17
"562685","2018-06-21T08:43:17Z",2316282,-462.687,297.779,2018-06-21 10:43:17
"562686","2018-06-21T08:43:17Z",2316284,-727.685,284.328,2018-06-21 10:43:17
"562687","2018-06-21T08:43:17Z",2316286,-638.636,90.7824,2018-06-21 10:43:17
