"","timestamp","object_id","x","y","timestamp2"
"557452","2018-06-21T08:38:27Z",2315678,-3224.7,339.645,2018-06-21 10:38:27
"557453","2018-06-21T08:38:27Z",2315693,-2464.66,172.271,2018-06-21 10:38:27
"557454","2018-06-21T08:38:27Z",2315745,-979.443,87.9297,2018-06-21 10:38:27
"557455","2018-06-21T08:38:27Z",2315870,259.389,325.475,2018-06-21 10:38:27
"557456","2018-06-21T08:38:27Z",2315878,-28.8761,397.566,2018-06-21 10:38:27
"557457","2018-06-21T08:38:27Z",2315950,-575.225,330.818,2018-06-21 10:38:27
"557458","2018-06-21T08:38:27Z",2315960,-2659.31,102.334,2018-06-21 10:38:27
"557459","2018-06-21T08:38:27Z",2315961,-4095.91,404.137,2018-06-21 10:38:27
"557460","2018-06-21T08:38:27Z",2315983,-2847.31,340.048,2018-06-21 10:38:27
"557461","2018-06-21T08:38:27Z",2315989,-3625.84,346.09,2018-06-21 10:38:27
"557462","2018-06-21T08:38:27Z",2316004,-1698.85,104.289,2018-06-21 10:38:27
"557463","2018-06-21T08:38:27Z",2316007,-1028.46,365.129,2018-06-21 10:38:27
"557464","2018-06-21T08:38:27Z",2316040,-834.897,329.809,2018-06-21 10:38:27
"557465","2018-06-21T08:38:27Z",2316053,-1300.05,93.322,2018-06-21 10:38:27
"557466","2018-06-21T08:38:27Z",2316055,-2106.15,90.9214,2018-06-21 10:38:27
"557467","2018-06-21T08:38:27Z",2316064,-3004.5,92.379,2018-06-21 10:38:27
"557468","2018-06-21T08:38:27Z",2316066,-3085.04,81.4788,2018-06-21 10:38:27
"557469","2018-06-21T08:38:27Z",2316069,-50.3525,35.7052,2018-06-21 10:38:27
"557470","2018-06-21T08:38:27Z",2316071,-2264.81,324.217,2018-06-21 10:38:27
"557471","2018-06-21T08:38:27Z",2316072,-2189.84,333.633,2018-06-21 10:38:27
"557472","2018-06-21T08:38:27Z",2316079,-364.549,59.4418,2018-06-21 10:38:27
"557473","2018-06-21T08:38:28Z",2315678,-3222.25,338.742,2018-06-21 10:38:28
"557474","2018-06-21T08:38:28Z",2315693,-2465.01,173.405,2018-06-21 10:38:28
"557475","2018-06-21T08:38:28Z",2315745,-984.579,87.1108,2018-06-21 10:38:28
"557476","2018-06-21T08:38:28Z",2315870,260.806,325.557,2018-06-21 10:38:28
"557477","2018-06-21T08:38:28Z",2315878,-30.9895,396.819,2018-06-21 10:38:28
"557478","2018-06-21T08:38:28Z",2315950,-600.413,347.935,2018-06-21 10:38:28
"557479","2018-06-21T08:38:28Z",2315960,-2656.72,101.978,2018-06-21 10:38:28
"557480","2018-06-21T08:38:28Z",2315961,-4101.45,401.191,2018-06-21 10:38:28
"557481","2018-06-21T08:38:28Z",2315983,-2850.01,341.384,2018-06-21 10:38:28
"557482","2018-06-21T08:38:28Z",2315989,-3626.65,345.673,2018-06-21 10:38:28
"557483","2018-06-21T08:38:28Z",2316004,-1700.62,101.544,2018-06-21 10:38:28
"557484","2018-06-21T08:38:28Z",2316007,-1028.26,364.972,2018-06-21 10:38:28
"557485","2018-06-21T08:38:28Z",2316040,-833.289,330.11,2018-06-21 10:38:28
"557486","2018-06-21T08:38:28Z",2316053,-1302.26,92.1722,2018-06-21 10:38:28
"557487","2018-06-21T08:38:28Z",2316055,-2105.04,91.2297,2018-06-21 10:38:28
"557488","2018-06-21T08:38:28Z",2316064,-3003.4,93.7386,2018-06-21 10:38:28
"557489","2018-06-21T08:38:28Z",2316066,-3085.54,81.5249,2018-06-21 10:38:28
"557490","2018-06-21T08:38:28Z",2316069,-53.0453,37.7059,2018-06-21 10:38:28
"557491","2018-06-21T08:38:28Z",2316071,-2233.45,316.128,2018-06-21 10:38:28
"557492","2018-06-21T08:38:28Z",2316072,-2183.7,328.24,2018-06-21 10:38:28
"557493","2018-06-21T08:38:28Z",2316079,-303.116,40.912,2018-06-21 10:38:28
"557494","2018-06-21T08:38:28Z",2316086,-3400.08,221.753,2018-06-21 10:38:28
