"","timestamp","object_id","x","y","timestamp2"
"553803","2018-06-21T08:35:12Z",2315678,-3239.29,346.995,2018-06-21 10:35:12
"553804","2018-06-21T08:35:12Z",2315693,-2072.9,155.046,2018-06-21 10:35:12
"553805","2018-06-21T08:35:12Z",2315713,-1170.85,349.101,2018-06-21 10:35:12
"553806","2018-06-21T08:35:12Z",2315745,-977.312,108.337,2018-06-21 10:35:12
"553807","2018-06-21T08:35:12Z",2315870,265.367,253.695,2018-06-21 10:35:12
"553808","2018-06-21T08:35:12Z",2315878,-1419.99,399.114,2018-06-21 10:35:12
"553809","2018-06-21T08:35:12Z",2315879,274.647,-17.172,2018-06-21 10:35:12
"553810","2018-06-21T08:35:12Z",2315890,-3911.78,468.87,2018-06-21 10:35:12
"553811","2018-06-21T08:35:12Z",2315898,-3006.97,67.673,2018-06-21 10:35:12
"553812","2018-06-21T08:35:12Z",2315913,-880.695,181.505,2018-06-21 10:35:12
"553813","2018-06-21T08:35:12Z",2315915,-834.557,261.102,2018-06-21 10:35:12
"553814","2018-06-21T08:35:12Z",2315917,-497.213,360.748,2018-06-21 10:35:12
"553815","2018-06-21T08:35:12Z",2315918,-222.641,34.1448,2018-06-21 10:35:12
"553816","2018-06-21T08:35:12Z",2315919,4.1455,50.6378,2018-06-21 10:35:12
"553817","2018-06-21T08:35:12Z",2315922,-465.3,238.511,2018-06-21 10:35:12
"553818","2018-06-21T08:35:13Z",2315678,-3239.37,345.477,2018-06-21 10:35:13
"553819","2018-06-21T08:35:13Z",2315693,-2074.68,156.295,2018-06-21 10:35:13
"553820","2018-06-21T08:35:13Z",2315713,-1174.11,344.025,2018-06-21 10:35:13
"553821","2018-06-21T08:35:13Z",2315745,-978.043,102,2018-06-21 10:35:13
"553822","2018-06-21T08:35:13Z",2315870,258.514,261.712,2018-06-21 10:35:13
"553823","2018-06-21T08:35:13Z",2315878,-1338.18,399.543,2018-06-21 10:35:13
"553824","2018-06-21T08:35:13Z",2315879,344.925,-15.8899,2018-06-21 10:35:13
"553825","2018-06-21T08:35:13Z",2315890,-3918.85,465.172,2018-06-21 10:35:13
"553826","2018-06-21T08:35:13Z",2315898,-3004.04,62.9009,2018-06-21 10:35:13
"553827","2018-06-21T08:35:13Z",2315913,-942.985,127.403,2018-06-21 10:35:13
"553828","2018-06-21T08:35:13Z",2315915,-863.242,255.977,2018-06-21 10:35:13
"553829","2018-06-21T08:35:13Z",2315917,-652.733,294.83,2018-06-21 10:35:13
"553830","2018-06-21T08:35:13Z",2315918,-354.147,39.6894,2018-06-21 10:35:13
"553831","2018-06-21T08:35:13Z",2315919,-147.242,42.0154,2018-06-21 10:35:13
"553832","2018-06-21T08:35:13Z",2315922,-544.106,242.633,2018-06-21 10:35:13
