"","timestamp","object_id","x","y","timestamp2"
"535261","2018-06-21T08:16:23Z",2313805,-1631.96,155.158,2018-06-21 10:16:23
"535262","2018-06-21T08:16:23Z",2313836,-923.275,328.231,2018-06-21 10:16:23
"535263","2018-06-21T08:16:23Z",2314228,-2035.32,287.968,2018-06-21 10:16:23
"535264","2018-06-21T08:16:23Z",2314241,-2974.59,357.401,2018-06-21 10:16:23
"535265","2018-06-21T08:16:23Z",2314406,-1076,348.012,2018-06-21 10:16:23
"535266","2018-06-21T08:16:23Z",2314698,-2804.86,329.984,2018-06-21 10:16:23
"535267","2018-06-21T08:16:23Z",2314817,-1910.85,263.999,2018-06-21 10:16:23
"535268","2018-06-21T08:16:23Z",2314829,-4346.25,46.4726,2018-06-21 10:16:23
"535269","2018-06-21T08:16:23Z",2314838,-1703.33,273.333,2018-06-21 10:16:23
"535270","2018-06-21T08:16:23Z",2314839,83.3806,46.1472,2018-06-21 10:16:23
"535271","2018-06-21T08:16:23Z",2314845,-827.874,341.642,2018-06-21 10:16:23
"535272","2018-06-21T08:16:23Z",2314848,-2506.35,222.471,2018-06-21 10:16:23
"535273","2018-06-21T08:16:23Z",2314852,-2610.61,331.26,2018-06-21 10:16:23
"535274","2018-06-21T08:16:23Z",2314853,-1330.6,356.57,2018-06-21 10:16:23
"535275","2018-06-21T08:16:23Z",2314855,-3705.57,248.717,2018-06-21 10:16:23
"535276","2018-06-21T08:16:23Z",2314857,-2278.39,206.825,2018-06-21 10:16:23
"535277","2018-06-21T08:16:23Z",2314861,-3694.95,41.9062,2018-06-21 10:16:23
"535278","2018-06-21T08:16:23Z",2314862,-1557.09,326.895,2018-06-21 10:16:23
"535279","2018-06-21T08:16:23Z",2314864,-2417.75,323.606,2018-06-21 10:16:23
"535280","2018-06-21T08:16:23Z",2314869,-3407.4,318.813,2018-06-21 10:16:23
"535281","2018-06-21T08:16:23Z",2314873,-3870.11,348.609,2018-06-21 10:16:23
"535282","2018-06-21T08:16:23Z",2314875,-3171.93,325.71,2018-06-21 10:16:23
"535283","2018-06-21T08:16:23Z",2314885,-674.08,364.158,2018-06-21 10:16:23
"535284","2018-06-21T08:16:23Z",2314905,-2553.85,104.646,2018-06-21 10:16:23
"535285","2018-06-21T08:16:23Z",2314919,-2197.88,377.158,2018-06-21 10:16:23
"535286","2018-06-21T08:16:23Z",2314920,-2257.62,334.972,2018-06-21 10:16:23
"535287","2018-06-21T08:16:23Z",2314932,-2005.98,148.756,2018-06-21 10:16:23
"535288","2018-06-21T08:16:23Z",2314935,-1215.29,341.609,2018-06-21 10:16:23
"535289","2018-06-21T08:16:23Z",2314939,74.6855,364.027,2018-06-21 10:16:23
"535290","2018-06-21T08:16:23Z",2314956,-1843.69,55.787,2018-06-21 10:16:23
"535291","2018-06-21T08:16:23Z",2314959,-3684.84,432.871,2018-06-21 10:16:23
"535292","2018-06-21T08:16:23Z",2314973,-647.732,415.248,2018-06-21 10:16:23
"535293","2018-06-21T08:16:23Z",2314982,-1652.31,353.982,2018-06-21 10:16:23
"535294","2018-06-21T08:16:23Z",2314986,-1642.46,238.856,2018-06-21 10:16:23
"535295","2018-06-21T08:16:24Z",2313805,-1630.02,154.014,2018-06-21 10:16:24
"535296","2018-06-21T08:16:24Z",2313836,-925.367,331.413,2018-06-21 10:16:24
"535297","2018-06-21T08:16:24Z",2314228,-2033.51,287.444,2018-06-21 10:16:24
"535298","2018-06-21T08:16:24Z",2314241,-2974.21,358.575,2018-06-21 10:16:24
"535299","2018-06-21T08:16:24Z",2314406,-1075.84,348.407,2018-06-21 10:16:24
"535300","2018-06-21T08:16:24Z",2314698,-2804.86,331.445,2018-06-21 10:16:24
"535301","2018-06-21T08:16:24Z",2314817,-1909.16,261.289,2018-06-21 10:16:24
"535302","2018-06-21T08:16:24Z",2314829,-4347.11,48.9308,2018-06-21 10:16:24
"535303","2018-06-21T08:16:24Z",2314838,-1706.01,276.985,2018-06-21 10:16:24
"535304","2018-06-21T08:16:24Z",2314839,85.0926,39.932,2018-06-21 10:16:24
"535305","2018-06-21T08:16:24Z",2314845,-827.482,341.691,2018-06-21 10:16:24
